dbirwt_0,dbirwt_1
1130.0,1390.0
970.0,1160.0
1364.0,1702.0
1928.0,2098.0
1106.0,1191.0
1793.0,2025.0
1106.0,1247.0
420.0,520.0
1673.0,1814.0
1899.0,2041.0
1205.0,1835.0
850.0,1191.0
1985.0,2013.0
1590.0,1597.0
426.0,510.0
305.0,945.0
395.0,410.0
270.0,290.0
2013.0,2041.0
990.0,1080.0
435.0,590.0
1200.0,1480.0
1758.0,1871.0
1725.0,2090.0
1885.0,2020.0
1230.0,1330.0
1077.0,1899.0
1901.0,1929.0
1134.0,1361.0
747.0,950.0
1514.0,1656.0
1219.0,1658.0
935.0,1048.0
1040.0,1160.0
1730.0,1870.0
790.0,800.0
1800.0,1950.0
930.0,975.0
1630.0,1740.0
1770.0,1845.0
1956.0,2013.0
1770.0,1790.0
1592.0,1617.0
1048.0,1134.0
1375.0,1403.0
737.0,794.0
540.0,570.0
1495.0,1940.0
1400.0,1490.0
907.0,1219.0
1970.0,2013.0
1395.0,1481.0
1800.0,2060.0
1470.0,1920.0
992.0,1134.0
1600.0,1850.0
1644.0,1673.0
1800.0,1845.0
1505.0,1580.0
1720.0,1850.0
1616.0,1786.0
1640.0,1900.0
1700.0,2000.0
1870.0,2020.0
1650.0,1925.0
1920.0,2000.0
1630.0,1945.0
1335.0,1545.0
1500.0,2000.0
1020.0,1040.0
1626.0,1834.0
1806.0,1998.0
1595.0,1720.0
440.0,520.0
936.0,992.0
1899.0,2041.0
1247.0,1417.0
1730.0,2090.0
1814.0,1871.0
964.0,1049.0
1055.0,1910.0
1786.0,1871.0
1220.0,1920.0
1673.0,1729.0
1701.0,1814.0
1100.0,1134.0
880.0,1860.0
1340.0,1380.0
2021.0,2066.0
2013.0,2055.0
1540.0,2050.0
1616.0,1644.0
1956.0,2098.0
1701.0,1814.0
1843.0,1928.0
1700.0,2055.0
730.0,1890.0
980.0,1130.0
1729.0,1871.0
1290.0,1380.0
1465.0,1840.0
1275.0,1370.0
1070.0,1120.0
2055.0,2098.0
1680.0,2020.0
1107.0,1327.0
510.0,822.0
980.0,1120.0
1320.0,1400.0
805.0,900.0
1497.0,1566.0
600.0,700.0
1984.0,2013.0
1503.0,1531.0
539.0,567.0
1586.0,2093.0
1230.0,1410.0
440.0,650.0
2043.0,2098.0
1170.0,1440.0
1585.0,1730.0
1560.0,2010.0
1790.0,2020.0
1350.0,1825.0
690.0,725.0
1705.0,1835.0
480.0,490.0
920.0,1380.0
638.0,978.0
840.0,890.0
1920.0,1970.0
1770.0,1860.0
994.0,2035.0
435.0,470.0
860.0,980.0
1155.0,1495.0
2041.0,2070.0
440.0,460.0
1559.0,1673.0
780.0,980.0
820.0,840.0
1382.0,1492.0
1696.0,1777.0
1332.0,1673.0
1700.0,1900.0
1615.0,1980.0
1403.0,1623.0
1701.0,2013.0
1223.0,1909.0
1081.0,1880.0
770.0,980.0
1615.0,1935.0
1910.0,1950.0
1786.0,1985.0
1332.0,1654.0
2006.0,2093.0
1843.0,2027.0
1775.0,1940.0
1361.0,1446.0
1550.0,1720.0
755.0,913.0
1518.0,1928.0
1786.0,1843.0
1140.0,1380.0
2000.0,2080.0
1772.0,1885.0
1715.0,1814.0
450.0,550.0
1325.0,1370.0
1769.0,1860.0
1425.0,1517.0
340.0,454.0
1900.0,1920.0
590.0,760.0
1326.0,1914.0
1650.0,1795.0
1729.0,1871.0
733.0,884.0
1920.0,1950.0
480.0,880.0
710.0,820.0
1290.0,1860.0
1474.0,1644.0
1580.0,1890.0
1010.0,1260.0
1105.0,1219.0
923.0,975.0
1970.0,2000.0
1776.0,1861.0
1904.0,1956.0
1758.0,1786.0
1616.0,1644.0
1940.0,1990.0
1275.0,1308.0
1304.0,1928.0
1956.0,2070.0
1380.0,2050.0
1080.0,1220.0
1814.0,2041.0
489.0,555.0
1805.0,1815.0
1616.0,1701.0
1389.0,1503.0
850.0,1040.0
1191.0,1247.0
1888.0,1950.0
1446.0,1563.0
1390.0,1604.0
1741.0,1817.0
755.0,775.0
570.0,640.0
1560.0,1750.0
1300.0,1340.0
935.0,1040.0
1535.0,1555.0
1760.0,1770.0
482.0,493.0
1850.0,1860.0
860.0,880.0
1191.0,1814.0
1350.0,1380.0
1640.0,1800.0
1673.0,1871.0
1060.0,1330.0
1200.0,1445.0
1666.0,1856.0
1021.0,1191.0
1843.0,1928.0
510.0,595.0
284.0,652.0
1829.0,2009.0
1644.0,1984.0
1530.0,1533.0
1810.0,1900.0
1415.0,2100.0
1320.0,1575.0
1640.0,1960.0
397.0,539.0
794.0,822.0
1531.0,1786.0
1162.0,1758.0
1701.0,1899.0
936.0,964.0
1588.0,1786.0
1219.0,1332.0
992.0,1219.0
1758.0,1871.0
1673.0,1843.0
1077.0,1588.0
1106.0,1191.0
1843.0,1871.0
992.0,1021.0
1418.0,1616.0
879.0,907.0
822.0,1162.0
1588.0,1644.0
1559.0,1673.0
1899.0,1985.0
1021.0,1134.0
2041.0,2098.0
936.0,964.0
1474.0,1899.0
1899.0,2013.0
624.0,652.0
1559.0,1729.0
1956.0,2013.0
1361.0,1956.0
1474.0,1701.0
1871.0,1985.0
1304.0,1446.0
1843.0,2041.0
1786.0,2098.0
1985.0,2041.0
964.0,1191.0
1219.0,1418.0
1673.0,1871.0
1474.0,1644.0
1985.0,2013.0
1786.0,1871.0
2013.0,2041.0
1503.0,1814.0
2013.0,2098.0
1871.0,1985.0
1985.0,2041.0
1673.0,1729.0
1758.0,1814.0
1588.0,1616.0
2041.0,2070.0
1729.0,1814.0
425.0,454.0
1361.0,1814.0
1021.0,1106.0
2070.0,2098.0
1616.0,1814.0
765.0,1021.0
425.0,454.0
1673.0,1729.0
1503.0,1758.0
595.0,822.0
1673.0,1985.0
1191.0,1985.0
1928.0,2070.0
1446.0,1843.0
1588.0,1701.0
1276.0,2041.0
1588.0,1843.0
1531.0,1871.0
1899.0,2013.0
1446.0,1673.0
1786.0,1956.0
1077.0,1361.0
709.0,765.0
1340.0,1505.0
820.0,900.0
1030.0,1245.0
1673.0,1701.0
480.0,490.0
1644.0,1984.0
410.0,482.0
1899.0,1928.0
1758.0,2098.0
1616.0,1814.0
1480.0,1500.0
1511.0,1539.0
1984.0,2098.0
1474.0,2020.0
1030.0,1045.0
1729.0,1843.0
1304.0,1956.0
615.0,655.0
1895.0,2060.0
2013.0,2098.0
1843.0,2041.0
1191.0,1389.0
1160.0,1250.0
1290.0,1860.0
1510.0,1590.0
575.0,935.0
1814.0,2013.0
510.0,553.0
1139.0,1540.0
675.0,830.0
1503.0,1729.0
1418.0,1644.0
794.0,907.0
1644.0,1786.0
1616.0,1729.0
1474.0,2098.0
1786.0,1985.0
1276.0,1332.0
879.0,1021.0
1899.0,1928.0
964.0,992.0
1985.0,2041.0
794.0,1191.0
1389.0,1644.0
1190.0,1275.0
1615.0,1740.0
440.0,460.0
680.0,708.0
2012.0,2041.0
1340.0,1360.0
770.0,822.0
1332.0,1360.0
1194.0,1878.0
1360.0,1502.0
538.0,793.0
1460.0,1800.0
1219.0,1502.0
708.0,793.0
907.0,1134.0
1559.0,1928.0
1420.0,1484.0
1219.0,1332.0
1021.0,1049.0
1240.0,1316.0
1021.0,1191.0
255.0,283.0
1049.0,1077.0
1219.0,1446.0
1644.0,2098.0
580.0,790.0
1899.0,1928.0
992.0,1276.0
680.0,709.0
1474.0,1928.0
1604.0,1765.0
595.0,765.0
510.0,539.0
1503.0,1531.0
1247.0,1332.0
397.0,425.0
1655.0,1717.0
1984.0,2041.0
1928.0,2013.0
1871.0,2041.0
1247.0,1276.0
1160.0,1195.0
1843.0,1984.0
1786.0,2013.0
1276.0,1446.0
1503.0,1644.0
900.0,1916.0
1701.0,1729.0
1276.0,1701.0
2070.0,2098.0
1417.0,1701.0
750.0,840.0
992.0,1673.0
1588.0,1871.0
1474.0,1843.0
1786.0,1871.0
737.0,1191.0
1918.0,2061.0
1276.0,1446.0
1559.0,2041.0
1774.0,1925.0
1134.0,1361.0
794.0,822.0
312.0,369.0
1984.0,2098.0
1361.0,2013.0
1843.0,2070.0
1753.0,2000.0
1679.0,1866.0
1984.0,2041.0
397.0,879.0
1040.0,1080.0
1420.0,1512.0
1616.0,1899.0
595.0,624.0
539.0,595.0
387.0,512.0
1701.0,2041.0
1361.0,1446.0
1610.0,2020.0
1616.0,1871.0
454.0,539.0
1588.0,1673.0
737.0,850.0
1049.0,1134.0
1531.0,1673.0
1320.0,1530.0
1695.0,1810.0
380.0,390.0
1966.0,2080.0
680.0,964.0
1720.0,2050.0
1928.0,2098.0
995.0,1106.0
1899.0,1928.0
1162.0,1361.0
1758.0,1871.0
1474.0,2041.0
915.0,1005.0
480.0,495.0
1675.0,1695.0
1191.0,1304.0
1332.0,1389.0
1420.0,1620.0
1287.0,1440.0
1860.0,2041.0
835.0,930.0
907.0,936.0
940.0,1090.0
964.0,1191.0
1729.0,1871.0
369.0,510.0
652.0,680.0
1814.0,1899.0
1843.0,1984.0
312.0,340.0
1843.0,2041.0
1455.0,1570.0
1361.0,1814.0
397.0,482.0
1673.0,1899.0
1503.0,2013.0
1871.0,1928.0
2041.0,2070.0
1647.0,1653.0
1560.0,1624.0
1417.0,1474.0
1871.0,2013.0
992.0,1021.0
1389.0,1503.0
795.0,945.0
737.0,765.0
1049.0,1134.0
1389.0,1446.0
1559.0,1588.0
1045.0,1500.0
1616.0,1701.0
879.0,1162.0
1758.0,1984.0
1710.0,2085.0
1430.0,1500.0
1871.0,2070.0
1559.0,1673.0
535.0,620.0
1860.0,2030.0
1928.0,1956.0
1559.0,1644.0
539.0,567.0
992.0,1077.0
2070.0,2098.0
1474.0,1701.0
660.0,705.0
1247.0,1503.0
2013.0,2070.0
1247.0,2041.0
1077.0,1106.0
1814.0,1871.0
1701.0,2070.0
1803.0,1952.0
1835.0,1940.0
1191.0,1474.0
1588.0,1899.0
1899.0,1984.0
510.0,794.0
1417.0,1701.0
1899.0,1984.0
1775.0,2025.0
1928.0,2013.0
1843.0,1956.0
1843.0,2098.0
1600.0,1740.0
1644.0,1673.0
1673.0,1729.0
1480.0,1495.0
1928.0,2013.0
825.0,985.0
1644.0,1899.0
1559.0,1899.0
1106.0,1191.0
1280.0,1320.0
1895.0,1995.0
1843.0,2013.0
2013.0,2098.0
907.0,1758.0
1783.0,1920.0
992.0,1049.0
1220.0,1485.0
1474.0,1503.0
2013.0,2098.0
2013.0,2041.0
1530.0,1545.0
299.0,420.0
378.0,508.0
1843.0,1956.0
1760.0,1942.0
964.0,1531.0
1916.0,2100.0
1814.0,1956.0
1616.0,1673.0
1389.0,1417.0
1770.0,1925.0
1843.0,2070.0
1531.0,1559.0
940.0,953.0
1191.0,1276.0
1928.0,1984.0
425.0,595.0
1474.0,1758.0
1446.0,1474.0
630.0,665.0
1380.0,1995.0
1843.0,2070.0
1814.0,2013.0
1791.0,2082.0
1474.0,1503.0
907.0,1021.0
1814.0,1871.0
1417.0,1928.0
879.0,1077.0
1729.0,1984.0
984.0,1000.0
425.0,539.0
1871.0,1956.0
1417.0,1673.0
1899.0,1984.0
1247.0,1531.0
1758.0,2098.0
2013.0,2098.0
1814.0,1843.0
1956.0,2013.0
1616.0,1843.0
680.0,822.0
992.0,1049.0
1928.0,1956.0
1895.0,1950.0
1644.0,1843.0
1786.0,1956.0
465.0,792.0
289.0,325.0
1758.0,2041.0
737.0,1474.0
482.0,992.0
1355.0,1445.0
1673.0,1984.0
1446.0,1758.0
1965.0,2030.0
1474.0,1814.0
1729.0,1984.0
1350.0,1580.0
1899.0,1956.0
1021.0,1077.0
1247.0,1446.0
680.0,822.0
539.0,737.0
1899.0,1928.0
1077.0,1247.0
369.0,567.0
1843.0,1956.0
1984.0,2041.0
1899.0,2070.0
1272.0,1293.0
454.0,510.0
1175.0,1380.0
1928.0,2013.0
1899.0,2098.0
1588.0,1644.0
1645.0,1690.0
1247.0,1729.0
624.0,645.0
1884.0,2030.0
1247.0,1616.0
1230.0,1360.0
1616.0,1701.0
1758.0,2070.0
1644.0,1985.0
1985.0,2070.0
1559.0,1956.0
1332.0,1701.0
1588.0,1729.0
1162.0,1570.0
410.0,580.0
567.0,737.0
1928.0,1985.0
1814.0,1956.0
907.0,992.0
1389.0,1446.0
737.0,765.0
1630.0,1970.0
1531.0,1956.0
1899.0,1928.0
1910.0,1930.0
900.0,1130.0
1559.0,1758.0
794.0,936.0
1644.0,1985.0
1843.0,2041.0
510.0,1361.0
1644.0,1899.0
992.0,1304.0
1593.0,1612.0
1531.0,1588.0
1389.0,1588.0
907.0,1134.0
2041.0,2098.0
1588.0,1758.0
1361.0,1758.0
1276.0,1332.0
737.0,822.0
1588.0,1814.0
1956.0,2098.0
936.0,992.0
567.0,652.0
936.0,992.0
1588.0,1616.0
930.0,970.0
539.0,652.0
1814.0,1985.0
794.0,936.0
1247.0,1474.0
2020.0,2090.0
570.0,610.0
1276.0,1588.0
1956.0,2013.0
1956.0,2070.0
737.0,765.0
1559.0,2041.0
1871.0,2098.0
1673.0,1729.0
1418.0,1503.0
1247.0,1332.0
652.0,765.0
1616.0,1758.0
2070.0,2098.0
1910.0,1970.0
1814.0,1871.0
1701.0,1928.0
780.0,820.0
1673.0,1899.0
1910.0,2040.0
1191.0,1673.0
1474.0,1559.0
1418.0,1474.0
482.0,510.0
1644.0,1701.0
1482.0,1559.0
350.0,370.0
1616.0,1673.0
1644.0,1729.0
898.0,919.0
1400.0,1840.0
1219.0,1446.0
1559.0,1758.0
1361.0,1389.0
1899.0,1985.0
1644.0,1985.0
595.0,624.0
369.0,397.0
1899.0,2070.0
1361.0,1474.0
1060.0,1490.0
1985.0,2013.0
1871.0,2098.0
1418.0,1559.0
1758.0,1786.0
1073.0,2020.0
1843.0,1928.0
340.0,454.0
510.0,652.0
1021.0,1389.0
1106.0,1332.0
1786.0,1843.0
1021.0,1134.0
1531.0,1843.0
1928.0,2013.0
1446.0,1814.0
1701.0,1899.0
680.0,737.0
1843.0,2013.0
2013.0,2041.0
1701.0,1786.0
1729.0,2041.0
1446.0,1559.0
1644.0,1701.0
1134.0,1332.0
1780.0,2041.0
760.0,1100.0
1389.0,1446.0
1134.0,1219.0
1814.0,1871.0
340.0,369.0
1701.0,1843.0
1644.0,1701.0
1503.0,1531.0
1729.0,1985.0
1899.0,2098.0
990.0,1180.0
397.0,879.0
1616.0,1673.0
710.0,765.0
2013.0,2098.0
1010.0,1130.0
1219.0,1332.0
1814.0,1843.0
981.0,1041.0
570.0,850.0
1786.0,2098.0
1985.0,2098.0
709.0,737.0
1460.0,1570.0
652.0,709.0
1588.0,1644.0
1276.0,1332.0
1191.0,1219.0
1758.0,1843.0
1530.0,1620.0
737.0,964.0
595.0,851.0
340.0,992.0
454.0,482.0
770.0,820.0
993.0,1760.0
1673.0,1871.0
1531.0,1786.0
1644.0,2013.0
920.0,936.0
620.0,690.0
1134.0,1247.0
1673.0,1786.0
1559.0,1928.0
1304.0,1559.0
1470.0,1730.0
1361.0,1814.0
227.0,397.0
1758.0,1843.0
907.0,1049.0
1814.0,1985.0
1162.0,1899.0
1304.0,1361.0
1588.0,1928.0
1899.0,2070.0
1843.0,2041.0
1304.0,1956.0
1610.0,2020.0
1550.0,1800.0
1295.0,1371.0
340.0,595.0
1247.0,1644.0
482.0,510.0
312.0,454.0
1770.0,2015.0
1930.0,2030.0
1885.0,1910.0
1818.0,1835.0
1180.0,1400.0
1350.0,1500.0
1858.0,1928.0
1247.0,1503.0
800.0,1090.0
1220.0,1460.0
1870.0,1910.0
794.0,1276.0
1723.0,1832.0
1635.0,1660.0
1165.0,1820.0
1145.0,1415.0
1630.0,1800.0
1332.0,1396.0
1629.0,1850.0
1705.0,1855.0
310.0,315.0
325.0,360.0
270.0,295.0
1740.0,2010.0
1531.0,1899.0
1276.0,1446.0
1786.0,1928.0
1247.0,1361.0
1162.0,1247.0
1673.0,2013.0
1928.0,1985.0
1899.0,2041.0
1786.0,2013.0
1871.0,2070.0
822.0,1588.0
1531.0,1701.0
1474.0,1503.0
1928.0,2041.0
1389.0,1474.0
1276.0,1304.0
709.0,1162.0
1673.0,1814.0
1871.0,1899.0
1559.0,1786.0
1985.0,2070.0
1162.0,1361.0
1644.0,1701.0
1928.0,2041.0
1400.0,1550.0
1510.0,1530.0
1090.0,1150.0
1300.0,1550.0
1021.0,1162.0
1956.0,2070.0
454.0,539.0
1843.0,1928.0
822.0,907.0
1531.0,1758.0
1701.0,1758.0
1893.0,2039.0
1520.0,1560.0
780.0,810.0
1701.0,2098.0
1077.0,1106.0
1588.0,1644.0
1928.0,2098.0
1191.0,1985.0
1758.0,1956.0
1985.0,2098.0
1474.0,1928.0
1389.0,1559.0
1418.0,1503.0
1644.0,1786.0
1474.0,1701.0
907.0,1616.0
1332.0,1531.0
1985.0,2013.0
1503.0,1644.0
1191.0,1247.0
1673.0,1786.0
1021.0,1106.0
835.0,1095.0
720.0,780.0
1854.0,2060.0
436.0,516.0
1580.0,2070.0
1531.0,1559.0
1899.0,1985.0
822.0,964.0
1673.0,1758.0
1843.0,1928.0
1304.0,1758.0
1276.0,1304.0
1814.0,1985.0
1786.0,2070.0
454.0,482.0
1389.0,1899.0
1843.0,2070.0
1588.0,1644.0
1740.0,1940.0
1673.0,1786.0
1503.0,1588.0
1531.0,1729.0
1021.0,1106.0
1644.0,1899.0
1814.0,1871.0
1616.0,1871.0
822.0,851.0
851.0,1729.0
1871.0,2070.0
1080.0,1340.0
1673.0,1786.0
1790.0,1830.0
1950.0,2040.0
454.0,737.0
624.0,709.0
936.0,1106.0
2013.0,2041.0
1588.0,1956.0
850.0,974.0
1330.0,1480.0
879.0,1049.0
1418.0,2098.0
1389.0,1928.0
1191.0,1276.0
1276.0,1531.0
1361.0,1503.0
1361.0,1389.0
1871.0,1985.0
1985.0,2098.0
1616.0,1985.0
1077.0,1134.0
1758.0,1899.0
1758.0,1814.0
1588.0,1843.0
1250.0,1440.0
1134.0,1361.0
284.0,369.0
794.0,822.0
1928.0,2041.0
1361.0,1559.0
1247.0,1474.0
1474.0,1758.0
1588.0,1701.0
1304.0,1644.0
851.0,907.0
1247.0,1531.0
600.0,920.0
1758.0,2041.0
454.0,510.0
822.0,1531.0
1701.0,1729.0
1956.0,2013.0
1899.0,1928.0
1786.0,1843.0
410.0,480.0
1389.0,1673.0
1729.0,1985.0
1871.0,2013.0
1899.0,2070.0
340.0,454.0
1843.0,1956.0
1928.0,2013.0
765.0,851.0
1729.0,1985.0
1786.0,1928.0
1644.0,1985.0
1446.0,1588.0
1956.0,2070.0
936.0,1389.0
1871.0,2013.0
1332.0,1418.0
1332.0,1474.0
1247.0,1503.0
1304.0,1332.0
1985.0,2098.0
624.0,652.0
454.0,624.0
1786.0,1928.0
1899.0,2041.0
2041.0,2098.0
454.0,567.0
1418.0,1531.0
539.0,624.0
1503.0,1616.0
794.0,851.0
624.0,737.0
680.0,737.0
1588.0,1928.0
992.0,1673.0
1729.0,1786.0
652.0,737.0
1021.0,1049.0
482.0,510.0
1106.0,2098.0
822.0,1332.0
1673.0,1758.0
1644.0,1729.0
1106.0,1219.0
624.0,709.0
1361.0,1503.0
1786.0,1899.0
1446.0,1559.0
851.0,1106.0
1503.0,1928.0
1899.0,1956.0
1559.0,1673.0
1418.0,1559.0
482.0,567.0
1985.0,2098.0
1531.0,1814.0
2041.0,2098.0
1021.0,1134.0
567.0,737.0
1871.0,2070.0
1106.0,1219.0
709.0,737.0
1446.0,1559.0
1786.0,1899.0
1588.0,1758.0
1021.0,1503.0
1616.0,1814.0
1814.0,2041.0
1758.0,1985.0
1758.0,1786.0
1899.0,1928.0
1021.0,1162.0
1644.0,2013.0
1531.0,2098.0
1247.0,1418.0
1758.0,2041.0
1843.0,2013.0
936.0,1049.0
1786.0,2070.0
1134.0,1162.0
1559.0,1616.0
332.0,447.0
794.0,936.0
1389.0,1446.0
1219.0,1588.0
454.0,482.0
1049.0,1361.0
1729.0,2041.0
397.0,652.0
334.0,340.0
1559.0,1871.0
1871.0,1985.0
1644.0,1758.0
1191.0,1276.0
1446.0,1843.0
1956.0,2070.0
1418.0,1474.0
1701.0,1729.0
1814.0,1871.0
1531.0,1644.0
1673.0,1985.0
652.0,680.0
822.0,879.0
1758.0,1899.0
1899.0,2041.0
1814.0,2013.0
1843.0,1871.0
1332.0,1361.0
1985.0,2013.0
1503.0,1843.0
1531.0,1616.0
539.0,624.0
1985.0,2013.0
1361.0,1928.0
1786.0,1899.0
1021.0,1077.0
1531.0,1729.0
595.0,794.0
1389.0,1474.0
1332.0,1616.0
1871.0,2098.0
454.0,595.0
1616.0,1701.0
397.0,510.0
765.0,936.0
255.0,539.0
879.0,964.0
1673.0,1758.0
1531.0,1588.0
1247.0,1474.0
2013.0,2098.0
1899.0,2070.0
964.0,1049.0
255.0,284.0
1701.0,1786.0
1247.0,1985.0
1644.0,1758.0
1673.0,1701.0
1673.0,1701.0
1644.0,1871.0
1843.0,1956.0
1559.0,1814.0
454.0,482.0
1786.0,1985.0
1247.0,1503.0
1616.0,2041.0
1729.0,1786.0
1786.0,1814.0
1899.0,1985.0
652.0,680.0
1843.0,1985.0
822.0,1021.0
1871.0,1985.0
765.0,964.0
1673.0,1786.0
1701.0,1928.0
1616.0,1644.0
936.0,964.0
1134.0,1361.0
1559.0,2013.0
1729.0,1786.0
1247.0,1644.0
1956.0,2070.0
1191.0,1290.0
425.0,624.0
1899.0,1928.0
1871.0,1928.0
1899.0,2041.0
1956.0,2041.0
1786.0,1928.0
1247.0,1673.0
1503.0,1729.0
1559.0,1899.0
1899.0,2041.0
1531.0,1871.0
1446.0,1503.0
737.0,794.0
539.0,624.0
1021.0,1134.0
1616.0,2013.0
765.0,964.0
1361.0,1389.0
1588.0,1701.0
1985.0,2070.0
1673.0,1729.0
851.0,1361.0
1956.0,2098.0
1814.0,2013.0
822.0,907.0
936.0,1134.0
1021.0,1106.0
1077.0,1928.0
1361.0,1531.0
879.0,907.0
1134.0,1162.0
1780.0,1940.0
1814.0,2098.0
1588.0,1899.0
1620.0,1660.0
1729.0,1985.0
1330.0,1450.0
1540.0,1705.0
1304.0,1332.0
1370.0,1720.0
1588.0,2041.0
737.0,765.0
284.0,312.0
1418.0,1729.0
990.0,1130.0
1219.0,1418.0
1330.0,1685.0
1375.0,1770.0
1531.0,1616.0
1590.0,1850.0
740.0,830.0
1610.0,1870.0
1673.0,1956.0
1106.0,1162.0
1785.0,1880.0
1050.0,1150.0
1640.0,1900.0
1786.0,1956.0
340.0,375.0
1588.0,1729.0
1191.0,1276.0
1240.0,1900.0
500.0,975.0
312.0,482.0
1720.0,2010.0
1616.0,1701.0
1290.0,1420.0
1555.0,1685.0
1250.0,1590.0
2013.0,2070.0
1730.0,1815.0
227.0,340.0
1191.0,1559.0
1540.0,1830.0
435.0,460.0
1295.0,1306.0
1715.0,2055.0
1385.0,1480.0
1650.0,1854.0
1060.0,1214.0
1287.0,1331.0
1751.0,1900.0
1786.0,2013.0
1857.0,1956.0
1860.0,1867.0
1134.0,1389.0
1850.0,2098.0
1363.0,1424.0
1942.0,2045.0
235.0,510.0
1786.0,1899.0
1789.0,2038.0
1849.0,1997.0
1935.0,1990.0
705.0,1070.0
1857.0,1913.0
836.0,978.0
1304.0,1588.0
1735.0,1898.0
1616.0,2041.0
925.0,1054.0
2045.0,2070.0
1854.0,2091.0
1928.0,2013.0
807.0,819.0
555.0,1022.0
1804.0,1916.0
1893.0,1919.0
822.0,1673.0
727.0,897.0
1698.0,1889.0
1735.0,1880.0
1660.0,2001.0
412.0,528.0
2019.0,2065.0
278.0,351.0
1800.0,1928.0
508.0,612.0
2041.0,2098.0
1077.0,1389.0
1310.0,1430.0
1219.0,1332.0
1531.0,2041.0
1503.0,1701.0
1049.0,1332.0
1871.0,1899.0
1843.0,1871.0
1049.0,1389.0
454.0,482.0
2013.0,2098.0
1899.0,2041.0
1446.0,1616.0
912.0,935.0
1247.0,1616.0
652.0,1531.0
1531.0,1588.0
1162.0,1871.0
1605.0,1610.0
1710.0,2095.0
1510.0,1525.0
1588.0,1701.0
1219.0,1673.0
1531.0,1758.0
1814.0,2041.0
1673.0,1701.0
1985.0,2041.0
1680.0,1965.0
1871.0,2041.0
1758.0,1814.0
1644.0,1843.0
1361.0,1588.0
255.0,340.0
1134.0,1162.0
1276.0,1588.0
1361.0,1758.0
1588.0,1616.0
1361.0,1446.0
1928.0,2013.0
1928.0,2041.0
1418.0,1503.0
1701.0,1814.0
2041.0,2070.0
1389.0,1899.0
879.0,1219.0
1745.0,1780.0
2013.0,2041.0
936.0,980.0
1758.0,1985.0
1418.0,1588.0
365.0,575.0
1814.0,1871.0
980.0,1000.0
1985.0,2098.0
1814.0,1928.0
2013.0,2070.0
1247.0,1389.0
585.0,620.0
1420.0,2040.0
1786.0,1956.0
2013.0,2070.0
1928.0,2098.0
685.0,820.0
1673.0,1758.0
1985.0,2070.0
1332.0,1899.0
1247.0,2098.0
1871.0,1899.0
1956.0,2070.0
397.0,454.0
1729.0,1814.0
765.0,851.0
1871.0,1899.0
1985.0,2041.0
1049.0,1247.0
1871.0,2098.0
680.0,765.0
985.0,1030.0
1871.0,2041.0
1843.0,1915.0
794.0,879.0
822.0,1077.0
2013.0,2098.0
1616.0,2098.0
1701.0,1729.0
1247.0,1899.0
879.0,964.0
1134.0,1304.0
1673.0,1701.0
1814.0,2041.0
1049.0,1077.0
2041.0,2098.0
1785.0,1920.0
1786.0,2041.0
737.0,765.0
1588.0,1843.0
822.0,879.0
964.0,1276.0
1899.0,2098.0
1340.0,1685.0
1985.0,2098.0
1162.0,1531.0
737.0,822.0
1814.0,2098.0
510.0,680.0
652.0,680.0
1030.0,1170.0
1814.0,1956.0
1814.0,1871.0
1950.0,2085.0
1418.0,1588.0
1049.0,1446.0
1616.0,1928.0
1247.0,1276.0
1418.0,2098.0
1474.0,1503.0
240.0,300.0
1616.0,1740.0
1405.0,1480.0
1729.0,1843.0
1956.0,2070.0
1588.0,1928.0
1899.0,2070.0
482.0,539.0
1956.0,2013.0
1616.0,1985.0
1758.0,2070.0
2041.0,2070.0
1100.0,1300.0
1830.0,1835.0
1729.0,2070.0
1928.0,1985.0
820.0,1240.0
320.0,360.0
482.0,1134.0
720.0,920.0
1531.0,1928.0
680.0,794.0
1304.0,1588.0
1276.0,1304.0
1700.0,1730.0
1474.0,1786.0
1559.0,1673.0
705.0,1130.0
1814.0,1956.0
960.0,1795.0
1630.0,1950.0
1871.0,2098.0
630.0,930.0
1430.0,1760.0
1588.0,1616.0
510.0,539.0
1480.0,1860.0
1380.0,1470.0
855.0,1000.0
1700.0,1720.0
1474.0,1956.0
1276.0,1644.0
1106.0,1474.0
1814.0,2013.0
525.0,555.0
1673.0,1871.0
1970.0,1999.0
1650.0,2000.0
1474.0,1673.0
397.0,567.0
986.0,1005.0
1928.0,2098.0
810.0,1125.0
1956.0,2041.0
707.0,1080.0
1660.0,1800.0
1644.0,1928.0
652.0,765.0
1701.0,1899.0
1077.0,1162.0
1200.0,1490.0
2013.0,2070.0
1588.0,1956.0
1332.0,1474.0
1800.0,1900.0
1975.0,2010.0
1588.0,2098.0
709.0,1644.0
1880.0,1930.0
964.0,1980.0
1704.0,1988.0
1191.0,1224.0
1110.0,1390.0
1193.0,1846.0
1673.0,1758.0
1616.0,1644.0
1730.0,1750.0
1729.0,2041.0
935.0,1165.0
1566.0,1687.0
1722.0,2091.0
1673.0,2013.0
1021.0,1219.0
1644.0,1779.0
1474.0,1701.0
1673.0,1758.0
1673.0,1729.0
1474.0,1644.0
2041.0,2070.0
1786.0,1984.0
482.0,794.0
1474.0,1920.0
1162.0,1843.0
1148.0,1283.0
1729.0,1814.0
1899.0,2098.0
1701.0,2041.0
822.0,850.0
795.0,890.0
1162.0,1389.0
